alpha_2,alpha_3,analytics_storage,brand,browser,current_progress,engagement_time_msec,event_origin,event_time,event_type,flag,ga_session_id,install_store,localization_id,location,model,model_number,name,numeric,official_name,os,place,selection,session_number,specification,state,user_action_detail,user_id,user_params/brand,user_params/campaign_name,user_params/context,user_params/dclid,user_params/gclid,user_params/is_active_user,user_params/marketing_id,user_params/medium,user_params/model,user_params/model_number,user_params/os,user_params/source,user_params/specification,user_params/srsltid,user_params/term,user_params/transaction_id,value
NL,NLD,Yes,Google,,,59481.0,auto,1703273217415,Double Tap,🇳🇱,,Null,es,Settings,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,Ultra,9.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,88.0
NO,NOR,Yes,Google,,,66962.0,auto,1703273353079,Content Viewed,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,3.0,,,,5.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,24.0
NO,NOR,Yes,Google,,,87428.0,auto,1703273428845,Search Initiated,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,8.0,,-1,,2.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,21.0
IT,ITA,,Google,,,,,1703273479979,,🇮🇹,,,,,L,9,Italy,380,Italian Republic,Android,,,,,,,LOfJgNMDUp5Rkh4G,Google,,,,,,zqdWsYhtV53p,,L,9,Android,,,,,,
NO,NOR,Yes,Google,,,34106.0,auto,1703273492505,Long Press,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,8.0,,-1,,4.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,62.0
NL,NLD,Yes,Xiaomi,,,27581.0,auto,1703273530520,Content Shared,🇳🇱,,Null,en,Notifications,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,0.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,69.0
SE,SWE,Yes,Google,,,11231.0,auto,1703273579567,Content Shared,🇸🇪,,Null,en,,MP,14,Sweden,752,Kingdom of Sweden,Android,8.0,,,,8.0,Viewed Article,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,23.0
NL,NLD,Yes,Google,,,93415.0,auto,1703273589547,App Closed,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,5.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,33.0
NL,NLD,Yes,Google,,,3416.0,auto,1703273682947,Content Viewed,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,Ultra,7.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,22.0
NL,NLD,Yes,Google,,,40178.0,auto,1703273683779,Long Press,🇳🇱,{{ga-sid}},Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,7.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,91.0
NL,NLD,Yes,Google,,,95552.0,auto,1703273702377,Content Shared,🇳🇱,,Null,en,,MP,10,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,,3.0,Toggled Dark Mode,FWglOyBkIK17Utjr,Google,,,,,,C6zs6v0hfHiP,,MP,10,Android,,,,,,67.0
NL,NLD,Yes,Xiaomi,,,65000.0,auto,1703273788020,Double Tap,🇳🇱,,Null,en,Search Results,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,SE,1.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,63.0
NL,NLD,Yes,Xiaomi,,,7528.0,auto,1703273841092,Long Press,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,SE,8.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,87.0
SE,SWE,Yes,Google,,,1241.0,auto,1703273877886,Swipe,🇸🇪,,Null,en,Settings,MP,14,Sweden,752,Kingdom of Sweden,Android,34.0,,,,1.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,48.0
NL,NLD,Yes,Xiaomi,,,28250.0,auto,1703273943400,Search Initiated,🇳🇱,,Null,es,Settings,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,0.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,82.0
SE,SWE,Yes,Google,,,14546.0,auto,1703273972358,App Closed,🇸🇪,,Null,es,Home Screen,MP,14,Sweden,752,Kingdom of Sweden,Android,3.0,,-1,,1.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,52.0
SE,SWE,Yes,Google,,,44214.0,auto,1703274030878,Content Shared,🇸🇪,,Null,es,Content Page,MP,14,Sweden,752,Kingdom of Sweden,Android,34.0,,,,8.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,48.0
NL,NLD,Yes,Xiaomi,,,58268.0,auto,1703274040583,Double Tap,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,4.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,44.0
NL,NLD,Yes,Xiaomi,,,32278.0,auto,1703274068541,Content Viewed,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,2.0,Toggled Dark Mode,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,35.0
IT,ITA,Yes,Google,,,73437.0,auto,1703274145616,Content Viewed,🇮🇹,,Null,es,Notifications,MP,8,Italy,380,Italian Republic,Android,34.0,,,Pro,1.0,Toggled Dark Mode,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,71.0
SE,SWE,Yes,Google,,,72330.0,auto,1703274355218,App Closed,🇸🇪,,Null,en,Home Screen,MP,14,Sweden,752,Kingdom of Sweden,Android,3.0,,-1,,7.0,Viewed User Profile,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,90.0
SE,SWE,Yes,Google,,,25538.0,auto,1703274360704,Click,🇸🇪,,Null,es,,MP,14,Sweden,752,Kingdom of Sweden,Android,-1.0,,-1,,4.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,84.0
SE,SWE,Yes,Google,,,2853.0,auto,1703274560478,Click,🇸🇪,,Null,en,,MP,14,Sweden,752,Kingdom of Sweden,Android,-1.0,,-1,,4.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,39.0
NL,NLD,Yes,Xiaomi,,,99515.0,auto,1703274589309,Double Tap,🇳🇱,,Null,es,Feed,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,SE,6.0,Clicked Advertisement,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,69.0
SE,SWE,Yes,Google,,,33364.0,auto,1703274596300,Double Tap,🇸🇪,,Null,es,,MP,14,Sweden,752,Kingdom of Sweden,Android,34.0,,,,2.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,29.0
NL,NLD,Yes,Xiaomi,,,23919.0,auto,1703274600997,App Opened,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,8.0,Viewed Article,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,50.0
SE,SWE,Yes,Google,,,76241.0,auto,1703274640571,App Opened,🇸🇪,,Null,en,Search Results,MP,14,Sweden,752,Kingdom of Sweden,Android,-1.0,,-1,,1.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,57.0
NL,NLD,Yes,Google,,,21429.0,auto,1703274659483,App Opened,🇳🇱,,Null,es,Settings,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,Ultra,4.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,59.0
SE,SWE,Yes,Google,,,91271.0,auto,1703274744354,Content Viewed,🇸🇪,,Null,en,,MP,14,Sweden,752,Kingdom of Sweden,Android,-1.0,,,,7.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,74.0
NL,NLD,Yes,Google,,,84739.0,auto,1703274775315,App Opened,🇳🇱,,Null,en,Profile,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,Ultra,9.0,Clicked Advertisement,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,57.0
NL,NLD,Yes,Google,,,28.0,auto,1703274808510,Long Press,🇳🇱,,Null,en,Feed,MP,10,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,,4.0,Searched,FWglOyBkIK17Utjr,Google,,,,,,C6zs6v0hfHiP,,MP,10,Android,,,,,,47.0
NO,NOR,Yes,Google,,,5917.0,auto,1703274886034,Double Tap,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,-1.0,,,,1.0,Checked Notifications,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,51.0
NL,NLD,Yes,Xiaomi,,,22183.0,auto,1703274891520,Click,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,3.0,Shared Content,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,46.0
NL,NLD,Yes,Google,,,81102.0,auto,1703274897379,Swipe,🇳🇱,,Null,es,Settings,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,Ultra,1.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,55.0
SE,SWE,Yes,Google,,,88131.0,auto,1703274900618,Click,🇸🇪,{{ga-sid}},Null,es,,MP,14,Sweden,752,Kingdom of Sweden,Android,8.0,,-1,,4.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,82.0
US,USA,Yes,Samsung,,,88816.0,auto,1703274918240,App Opened,🇺🇸,,Null,es,Profile,L,12,United States,840,United States of America,Android,3.0,TRUE,,Ultra,4.0,Checked Notifications,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,51.0
IT,ITA,Yes,Google,,,51067.0,auto,1703274940073,App Opened,🇮🇹,,Null,es,Profile,MP,8,Italy,380,Italian Republic,Android,-1.0,,,Pro,4.0,,uzZzOiYVQcdxDUdd,Google,,,,,,zvWBpqguKYOL,,MP,8,Android,,Pro,,,,49.0
US,USA,Yes,Samsung,,,46899.0,auto,1703274942581,Long Press,🇺🇸,,Null,es,Content Page,L,12,United States,840,United States of America,Android,3.0,,-1,Ultra,5.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,90.0
US,USA,Yes,Samsung,,,8720.0,auto,1703274984725,Double Tap,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,34.0,,,Ultra,0.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,32.0
NL,NLD,Yes,Google,,,8251.0,auto,1703274999113,Click,🇳🇱,,Null,es,Content Page,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,TRUE,,Ultra,2.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,90.0
NL,NLD,Yes,Google,,,90283.0,auto,1703275081077,Search Initiated,🇳🇱,,Null,en,Search Results,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,,Ultra,6.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,54.0
US,USA,Yes,Samsung,,,7368.0,auto,1703275163946,Long Press,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,3.0,,-1,Ultra,3.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,95.0
NL,NLD,Yes,Google,,,44484.0,auto,1703275176136,Content Shared,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,Ultra,4.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,41.0
NL,NLD,Yes,Google,,,90873.0,auto,1703275208843,Click,🇳🇱,,Null,en,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,Ultra,9.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,80.0
US,USA,Yes,Samsung,,,43244.0,auto,1703275256431,Swipe,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,3.0,,,Ultra,6.0,Clicked Advertisement,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,52.0
NL,NLD,Yes,Xiaomi,,,67640.0,auto,1703275260850,App Opened,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,1.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,92.0
NL,NLD,Yes,Google,,,24127.0,auto,1703275281773,Long Press,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,TRUE,,Ultra,8.0,Viewed User Profile,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,50.0
US,USA,Yes,Samsung,,,53032.0,auto,1703275321367,Content Shared,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,34.0,,,Ultra,8.0,Toggled Dark Mode,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,66.0
US,USA,Yes,Samsung,,,77864.0,auto,1703275326623,Swipe,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,8.0,TRUE,-1,Ultra,7.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,75.0
SE,SWE,Yes,Google,,,78192.0,auto,1703275366162,Search Initiated,🇸🇪,,Null,en,Settings,MP,14,Sweden,752,Kingdom of Sweden,Android,8.0,,,,3.0,Viewed User Profile,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,41.0
NL,NLD,Yes,Google,,,91106.0,auto,1703275467378,Click,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,Ultra,0.0,Shared Content,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,81.0
US,USA,Yes,Samsung,,,86469.0,auto,1703275500351,Long Press,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,34.0,,-1,Ultra,6.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,46.0
US,USA,Yes,Samsung,,,88877.0,auto,1703275509375,Long Press,🇺🇸,,Null,es,Home Screen,L,12,United States,840,United States of America,Android,3.0,,-1,Ultra,6.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,76.0
US,USA,Yes,Samsung,,,13465.0,auto,1703275510188,Search Initiated,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,8.0,,-1,Ultra,9.0,Checked Notifications,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,35.0
SE,SWE,Yes,Google,,,43524.0,auto,1703275524851,Content Viewed,🇸🇪,,Null,en,Home Screen,MP,14,Sweden,752,Kingdom of Sweden,Android,3.0,,-1,,4.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,87.0
US,USA,Yes,Samsung,,,31842.0,auto,1703275644795,Click,🇺🇸,,Null,es,Content Page,L,12,United States,840,United States of America,Android,34.0,,,Ultra,0.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,35.0
NL,NLD,Yes,Xiaomi,,,6964.0,auto,1703275802784,Scroll,🇳🇱,,Null,en,Feed,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,-1,SE,6.0,Viewed Article,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,46.0
US,USA,Yes,Samsung,,,48991.0,auto,1703275924949,Content Viewed,🇺🇸,,Null,es,Settings,L,12,United States,840,United States of America,Android,34.0,,,Ultra,0.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,20.0
NO,NOR,Yes,Google,,,41013.0,auto,1703275946641,App Opened,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,34.0,,,,7.0,Toggled Dark Mode,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,48.0
US,USA,Yes,Samsung,,,25775.0,auto,1703275948360,Click,🇺🇸,,Null,en,Notifications,L,12,United States,840,United States of America,Android,-1.0,,,Ultra,3.0,Toggled Dark Mode,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,45.0
NL,NLD,Yes,Xiaomi,,,64270.0,auto,1703276078331,Search Initiated,🇳🇱,{{ga-sid}},Null,es,Settings,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,8.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,92.0
NL,NLD,Yes,Samsung,,,41925.0,auto,1703276118990,Long Press,🇳🇱,,Null,en,Home Screen,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,X,5.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,37.0
NL,NLD,Yes,Xiaomi,,,63943.0,auto,1703276131766,App Closed,🇳🇱,,Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,,SE,7.0,Viewed User Profile,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,82.0
NL,NLD,Yes,Google,,,51976.0,auto,1703276165948,Search Initiated,🇳🇱,,Null,es,Profile,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,TRUE,,Ultra,6.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,76.0
US,USA,Yes,Samsung,,,19229.0,auto,1703276175888,Double Tap,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,8.0,,-1,Ultra,1.0,Checked Notifications,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,59.0
US,USA,Yes,Samsung,,,688.0,auto,1703276382416,Scroll,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,34.0,,,Ultra,2.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,27.0
NL,NLD,Yes,Google,,,84748.0,auto,1703276528617,Search Initiated,🇳🇱,,Null,es,,L,8,Netherlands,528,Kingdom of the Netherlands,Android,8.0,,-1,Ultra,1.0,,k2FoTFmUp93PCZHB,Google,,,,,,DYwap1G6eWI0,,L,8,Android,,Ultra,,,,21.0
NL,NLD,Yes,Samsung,,,56044.0,auto,1703276628048,Content Shared,🇳🇱,,Null,es,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,X,5.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,60.0
NL,NLD,Yes,Samsung,,,69165.0,auto,1703276704785,Swipe,🇳🇱,,Null,en,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,,X,2.0,Searched,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,90.0
NL,NLD,Yes,Xiaomi,,,91138.0,auto,1703276782309,Content Viewed,🇳🇱,,Null,es,Feed,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,34.0,,-1,SE,0.0,,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,92.0
US,USA,Yes,Samsung,,,83550.0,auto,1703276861258,Content Shared,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,3.0,,,Ultra,6.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,82.0
US,USA,Yes,Samsung,,,80519.0,auto,1703276894705,Search Initiated,🇺🇸,{{ga-sid}},Null,es,,L,12,United States,840,United States of America,Android,-1.0,,,Ultra,6.0,Clicked Advertisement,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,72.0
US,USA,Yes,Samsung,,,93966.0,auto,1703277011164,Click,🇺🇸,,Null,en,Feed,L,12,United States,840,United States of America,Android,8.0,,-1,Ultra,4.0,Viewed User Profile,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,31.0
US,USA,Yes,Samsung,,,5917.0,auto,1703277016745,Scroll,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,-1.0,,,Ultra,4.0,Viewed Article,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,25.0
IT,ITA,,Google,,,,,1703277236174,,🇮🇹,,,,,L,9,Italy,380,Italian Republic,Android,,,,,,,LOfJgNMDUp5Rkh4G,Google,,,,,,zqdWsYhtV53p,,L,9,Android,,,,,,
NO,NOR,Yes,Google,,,57757.0,auto,1703277263529,Scroll,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,3.0,,-1,,5.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,85.0
US,USA,Yes,Samsung,,,79922.0,auto,1703277302452,Long Press,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,-1.0,,-1,Ultra,2.0,Toggled Dark Mode,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,50.0
SE,SWE,Yes,Google,,,98588.0,auto,1703277305141,App Closed,🇸🇪,,Null,en,,MP,14,Sweden,752,Kingdom of Sweden,Android,8.0,,,,7.0,Viewed User Profile,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,96.0
US,USA,Yes,Samsung,,,53971.0,auto,1703277308165,Long Press,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,8.0,,-1,Ultra,9.0,,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,90.0
US,USA,Yes,Samsung,,,81165.0,auto,1703277354199,App Closed,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,3.0,,,Ultra,0.0,Toggled Dark Mode,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,33.0
NL,NLD,Yes,Xiaomi,,,71524.0,auto,1703277354602,Search Initiated,🇳🇱,,Null,es,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,-1.0,,-1,SE,3.0,Searched,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,19.0
NL,NLD,Yes,Xiaomi,,,50239.0,auto,1703277361553,Double Tap,🇳🇱,{{ga-sid}},Null,en,,MP,5,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,SE,8.0,Viewed Article,2swHjeSeOUDiI7Xs,Xiaomi,,,,,,DMz6bPCh5sEW,,MP,5,Android,,SE,,,,79.0
NL,NLD,Yes,Samsung,,,67957.0,auto,1703277423752,Double Tap,🇳🇱,,Null,en,,MP,8,Netherlands,528,Kingdom of the Netherlands,Android,3.0,,,X,7.0,,MYqMftVMqfQp3S68,Samsung,,,,,,DlZv3U4pR4iV,,MP,8,Android,,X,,,,70.0
NO,NOR,Yes,Google,,,13653.0,auto,1703277427168,Search Initiated,🇳🇴,,Null,es,,MP,12,Norway,578,Kingdom of Norway,Android,8.0,,,,6.0,Searched,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,37.0
US,USA,Yes,Samsung,,,60458.0,auto,1703277526401,Scroll,🇺🇸,,Null,es,,L,12,United States,840,United States of America,Android,-1.0,,,Ultra,2.0,Searched,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,75.0
SE,SWE,Yes,Google,,,6282.0,auto,1703277551398,Scroll,🇸🇪,,Null,en,,MP,14,Sweden,752,Kingdom of Sweden,Android,34.0,TRUE,-1,,7.0,,sYoelXvChYnscs1p,Google,,,,,,G6JMwquL0aTy,,MP,14,Android,,,,,,39.0
US,USA,Yes,Samsung,,,3312.0,auto,1703277575380,Content Shared,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,8.0,,-1,Ultra,4.0,Searched,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,76.0
NO,NOR,Yes,Google,,,34435.0,auto,1703277636095,App Closed,🇳🇴,,Null,en,,MP,12,Norway,578,Kingdom of Norway,Android,-1.0,,,,4.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,25.0
US,USA,Yes,Samsung,,,13622.0,auto,1703277658860,Content Shared,🇺🇸,,Null,en,,L,12,United States,840,United States of America,Android,8.0,,-1,Ultra,5.0,Toggled Dark Mode,eKdofumtyAhCeht7,Samsung,,,,,,I5Bg61Zb1FLO,,L,12,Android,,Ultra,,,,30.0
NO,NOR,Yes,Google,,,52843.0,auto,1703277784304,Content Shared,🇳🇴,,Null,en,,MP,12,Norway,578,Kingdom of Norway,Android,34.0,,,,9.0,,dB77o2EnBwb8iR7O,Google,,,,,,EwtFdUVLGKCf,,MP,12,Android,,,,,,74.0
